"model_id","reference_datetime","datetime","variable","prediction"
"GLM-AED",2022-01-02 12:00:00,2022-01-09,"chlorophyll-a",7.22957997771043
"GLM-AED",2022-01-02 12:00:00,2022-01-10,"chlorophyll-a",6.54394913670694
"GLM-AED",2022-01-02 12:00:00,2022-01-11,"chlorophyll-a",6.28994324498386
"GLM-AED",2022-01-02 12:00:00,2022-01-12,"chlorophyll-a",5.86692784526233
"GLM-AED",2022-01-02 12:00:00,2022-01-13,"chlorophyll-a",5.29938791670398
"GLM-AED",2022-01-02 12:00:00,2022-01-14,"chlorophyll-a",4.92628957380981
"GLM-AED",2022-01-02 12:00:00,2022-01-15,"chlorophyll-a",4.62811443014731
"GLM-AED",2022-01-02 12:00:00,2022-01-16,"chlorophyll-a",4.4146282719487
"GLM-AED",2022-01-02 12:00:00,2022-01-17,"chlorophyll-a",4.09733784163594
"GLM-AED",2022-01-02 12:00:00,2022-01-18,"chlorophyll-a",3.72379372738162
"GLM-AED",2022-01-02 12:00:00,2022-01-19,"chlorophyll-a",3.55715590236849
"GLM-AED",2022-01-02 12:00:00,2022-01-20,"chlorophyll-a",3.26152189703422
"GLM-AED",2022-01-02 12:00:00,2022-01-21,"chlorophyll-a",2.99534790211621
"GLM-AED",2022-01-02 12:00:00,2022-01-22,"chlorophyll-a",2.88384232519263
"GLM-AED",2022-01-02 12:00:00,2022-01-23,"chlorophyll-a",2.70485950145999
"GLM-AED",2022-01-02 12:00:00,2022-01-24,"chlorophyll-a",2.46107854332566
"GLM-AED",2022-01-02 12:00:00,2022-01-25,"chlorophyll-a",2.34424820269358
"GLM-AED",2022-01-02 12:00:00,2022-01-26,"chlorophyll-a",2.12827128812969
"GLM-AED",2022-01-02 12:00:00,2022-01-27,"chlorophyll-a",2.02217167198254
"GLM-AED",2022-01-02 12:00:00,2022-01-28,"chlorophyll-a",1.89535933502329
"GLM-AED",2022-01-02 12:00:00,2022-01-29,"chlorophyll-a",1.72741398639945
"GLM-AED",2022-01-02 12:00:00,2022-01-30,"chlorophyll-a",1.64877910157819
"GLM-AED",2022-01-02 12:00:00,2022-01-31,"chlorophyll-a",1.53450347138733
"GLM-AED",2022-01-02 12:00:00,2022-02-01,"chlorophyll-a",1.44197810905824
"GLM-AED",2022-01-02 12:00:00,2022-02-02,"chlorophyll-a",1.33874237194192
"GLM-AED",2022-01-02 12:00:00,2022-02-03,"chlorophyll-a",1.21462730385947
"GLM-AED",2022-01-02 12:00:00,2022-02-04,"chlorophyll-a",1.12542668251036
"GLM-AED",2022-01-02 12:00:00,2022-02-05,"chlorophyll-a",1.03146440952115
"GLM-AED",2022-01-02 12:00:00,2022-02-06,"chlorophyll-a",0.966886420186
"GLM-AED",2022-01-03 12:00:00,2022-01-03,"chlorophyll-a",10.5483216643357
"GLM-AED",2022-01-03 12:00:00,2022-01-04,"chlorophyll-a",14.5072313304518
"GLM-AED",2022-01-03 12:00:00,2022-01-05,"chlorophyll-a",13.7984231141625
"GLM-AED",2022-01-03 12:00:00,2022-01-06,"chlorophyll-a",12.4312321933426
"GLM-AED",2022-01-03 12:00:00,2022-01-07,"chlorophyll-a",11.6314350065343
"GLM-AED",2022-01-03 12:00:00,2022-01-08,"chlorophyll-a",10.88796158243
"GLM-AED",2022-01-03 12:00:00,2022-01-09,"chlorophyll-a",10.3313083844119
"GLM-AED",2022-01-03 12:00:00,2022-01-10,"chlorophyll-a",9.38476948625301
"GLM-AED",2022-01-03 12:00:00,2022-01-11,"chlorophyll-a",9.05934007979001
"GLM-AED",2022-01-03 12:00:00,2022-01-12,"chlorophyll-a",8.31933841122239
"GLM-AED",2022-01-03 12:00:00,2022-01-13,"chlorophyll-a",7.67635564702977
"GLM-AED",2022-01-03 12:00:00,2022-01-14,"chlorophyll-a",7.15979438910427
"GLM-AED",2022-01-03 12:00:00,2022-01-15,"chlorophyll-a",6.74790794899431
"GLM-AED",2022-01-03 12:00:00,2022-01-16,"chlorophyll-a",6.4565571153152
"GLM-AED",2022-01-03 12:00:00,2022-01-17,"chlorophyll-a",6.28904035832462
"GLM-AED",2022-01-03 12:00:00,2022-01-18,"chlorophyll-a",5.4713134464183
"GLM-AED",2022-01-03 12:00:00,2022-01-19,"chlorophyll-a",5.2611138067824
"GLM-AED",2022-01-03 12:00:00,2022-01-20,"chlorophyll-a",4.80342023875902
"GLM-AED",2022-01-03 12:00:00,2022-01-21,"chlorophyll-a",4.43392693259468
"GLM-AED",2022-01-03 12:00:00,2022-01-22,"chlorophyll-a",4.28166484311579
"GLM-AED",2022-01-03 12:00:00,2022-01-23,"chlorophyll-a",4.01378558986123
"GLM-AED",2022-01-03 12:00:00,2022-01-24,"chlorophyll-a",3.69102447323196
"GLM-AED",2022-01-03 12:00:00,2022-01-25,"chlorophyll-a",3.52020341436802
"GLM-AED",2022-01-03 12:00:00,2022-01-26,"chlorophyll-a",3.21655277765808
"GLM-AED",2022-01-03 12:00:00,2022-01-27,"chlorophyll-a",3.06771988792734
"GLM-AED",2022-01-03 12:00:00,2022-01-28,"chlorophyll-a",2.89339389750646
"GLM-AED",2022-01-03 12:00:00,2022-01-29,"chlorophyll-a",2.65847197379154
"GLM-AED",2022-01-03 12:00:00,2022-01-30,"chlorophyll-a",2.54316418102499
"GLM-AED",2022-01-03 12:00:00,2022-01-31,"chlorophyll-a",2.38091354067075
"GLM-AED",2022-01-03 12:00:00,2022-02-01,"chlorophyll-a",2.23759421829629
"GLM-AED",2022-01-03 12:00:00,2022-02-02,"chlorophyll-a",2.10121460792286
"GLM-AED",2022-01-03 12:00:00,2022-02-03,"chlorophyll-a",1.92345824466377
"GLM-AED",2022-01-03 12:00:00,2022-02-04,"chlorophyll-a",1.78178649436823
"GLM-AED",2022-01-03 12:00:00,2022-02-05,"chlorophyll-a",1.64833623370832
"GLM-AED",2022-01-03 12:00:00,2022-02-06,"chlorophyll-a",1.5512121155767
"GLM-AED",2022-01-03 12:00:00,2022-02-07,"chlorophyll-a",1.44820069304963
"GLM-AED",2022-01-04 12:00:00,2022-01-04,"chlorophyll-a",10.1974305416667
"GLM-AED",2022-01-04 12:00:00,2022-01-05,"chlorophyll-a",10.1468299151146
"GLM-AED",2022-01-04 12:00:00,2022-01-06,"chlorophyll-a",9.39738764945445
"GLM-AED",2022-01-04 12:00:00,2022-01-07,"chlorophyll-a",8.80955821008497
"GLM-AED",2022-01-04 12:00:00,2022-01-08,"chlorophyll-a",8.36525799277768
"GLM-AED",2022-01-04 12:00:00,2022-01-09,"chlorophyll-a",7.97459146240662
"GLM-AED",2022-01-04 12:00:00,2022-01-10,"chlorophyll-a",7.33882136267261
"GLM-AED",2022-01-04 12:00:00,2022-01-11,"chlorophyll-a",6.99712632532955
"GLM-AED",2022-01-04 12:00:00,2022-01-12,"chlorophyll-a",6.67138488105289
"GLM-AED",2022-01-04 12:00:00,2022-01-13,"chlorophyll-a",6.14710154471124
"GLM-AED",2022-01-04 12:00:00,2022-01-14,"chlorophyll-a",5.78714082370626
"GLM-AED",2022-01-04 12:00:00,2022-01-15,"chlorophyll-a",5.47119016332886
"GLM-AED",2022-01-04 12:00:00,2022-01-16,"chlorophyll-a",5.25896774072253
"GLM-AED",2022-01-04 12:00:00,2022-01-17,"chlorophyll-a",5.09115758569823
"GLM-AED",2022-01-04 12:00:00,2022-01-18,"chlorophyll-a",4.5959984186084
"GLM-AED",2022-01-04 12:00:00,2022-01-19,"chlorophyll-a",4.43939835931507
"GLM-AED",2022-01-04 12:00:00,2022-01-20,"chlorophyll-a",4.2097366993917
"GLM-AED",2022-01-04 12:00:00,2022-01-21,"chlorophyll-a",3.90496355060371
"GLM-AED",2022-01-04 12:00:00,2022-01-22,"chlorophyll-a",3.76559931901437
"GLM-AED",2022-01-04 12:00:00,2022-01-23,"chlorophyll-a",3.57787557794143
"GLM-AED",2022-01-04 12:00:00,2022-01-24,"chlorophyll-a",3.34189557924356
"GLM-AED",2022-01-04 12:00:00,2022-01-25,"chlorophyll-a",3.21417674905636
"GLM-AED",2022-01-04 12:00:00,2022-01-26,"chlorophyll-a",3.00466289524691
"GLM-AED",2022-01-04 12:00:00,2022-01-27,"chlorophyll-a",2.88116120195017
"GLM-AED",2022-01-04 12:00:00,2022-01-28,"chlorophyll-a",2.75446001609569
"GLM-AED",2022-01-04 12:00:00,2022-01-29,"chlorophyll-a",2.58778471027779
"GLM-AED",2022-01-04 12:00:00,2022-01-30,"chlorophyll-a",2.48411117107934
"GLM-AED",2022-01-04 12:00:00,2022-01-31,"chlorophyll-a",2.37336666560902
"GLM-AED",2022-01-04 12:00:00,2022-02-01,"chlorophyll-a",2.26336439474587
"GLM-AED",2022-01-04 12:00:00,2022-02-02,"chlorophyll-a",2.15901666545589
"GLM-AED",2022-01-04 12:00:00,2022-02-03,"chlorophyll-a",2.0286414333814
"GLM-AED",2022-01-04 12:00:00,2022-02-04,"chlorophyll-a",1.90611414888825
"GLM-AED",2022-01-04 12:00:00,2022-02-05,"chlorophyll-a",1.7952730180634
"GLM-AED",2022-01-04 12:00:00,2022-02-06,"chlorophyll-a",1.71547252770612
"GLM-AED",2022-01-04 12:00:00,2022-02-07,"chlorophyll-a",1.63081573164531
"GLM-AED",2022-01-04 12:00:00,2022-02-08,"chlorophyll-a",1.55552378818478
"GLM-AED",2022-01-05 12:00:00,2022-01-05,"chlorophyll-a",10.0812587062937
"GLM-AED",2022-01-05 12:00:00,2022-01-06,"chlorophyll-a",89.0427374614941
"GLM-AED",2022-01-05 12:00:00,2022-01-07,"chlorophyll-a",137.311833121873
"GLM-AED",2022-01-05 12:00:00,2022-01-08,"chlorophyll-a",128.400237643408
"GLM-AED",2022-01-05 12:00:00,2022-01-09,"chlorophyll-a",121.397787648879
"GLM-AED",2022-01-05 12:00:00,2022-01-10,"chlorophyll-a",110.265711769322
"GLM-AED",2022-01-05 12:00:00,2022-01-11,"chlorophyll-a",106.325620740993
"GLM-AED",2022-01-05 12:00:00,2022-01-12,"chlorophyll-a",98.6656331151626
"GLM-AED",2022-01-05 12:00:00,2022-01-13,"chlorophyll-a",89.6418409387111
"GLM-AED",2022-01-05 12:00:00,2022-01-14,"chlorophyll-a",83.3682096164572
"GLM-AED",2022-01-05 12:00:00,2022-01-15,"chlorophyll-a",77.863708654351
"GLM-AED",2022-01-05 12:00:00,2022-01-16,"chlorophyll-a",74.5032009464299
"GLM-AED",2022-01-05 12:00:00,2022-01-17,"chlorophyll-a",72.0000548907384
"GLM-AED",2022-01-05 12:00:00,2022-01-18,"chlorophyll-a",63.4399329598954
"GLM-AED",2022-01-05 12:00:00,2022-01-19,"chlorophyll-a",60.4415917734107
"GLM-AED",2022-01-05 12:00:00,2022-01-20,"chlorophyll-a",55.5128523864628
"GLM-AED",2022-01-05 12:00:00,2022-01-21,"chlorophyll-a",50.8482803652045
"GLM-AED",2022-01-05 12:00:00,2022-01-22,"chlorophyll-a",48.9438556488433
"GLM-AED",2022-01-05 12:00:00,2022-01-23,"chlorophyll-a",45.9886121918997
"GLM-AED",2022-01-05 12:00:00,2022-01-24,"chlorophyll-a",42.3118541608605
"GLM-AED",2022-01-05 12:00:00,2022-01-25,"chlorophyll-a",40.1460842738843
"GLM-AED",2022-01-05 12:00:00,2022-01-26,"chlorophyll-a",36.5927423947917
"GLM-AED",2022-01-05 12:00:00,2022-01-27,"chlorophyll-a",34.9184765523833
"GLM-AED",2022-01-05 12:00:00,2022-01-28,"chlorophyll-a",32.8611433550331
"GLM-AED",2022-01-05 12:00:00,2022-01-29,"chlorophyll-a",29.8849377741663
"GLM-AED",2022-01-05 12:00:00,2022-01-30,"chlorophyll-a",28.6058510335794
"GLM-AED",2022-01-05 12:00:00,2022-01-31,"chlorophyll-a",26.6004893898625
"GLM-AED",2022-01-05 12:00:00,2022-02-01,"chlorophyll-a",24.8901297286352
"GLM-AED",2022-01-05 12:00:00,2022-02-02,"chlorophyll-a",23.3543804378764
"GLM-AED",2022-01-05 12:00:00,2022-02-03,"chlorophyll-a",21.271336294518
"GLM-AED",2022-01-05 12:00:00,2022-02-04,"chlorophyll-a",19.7112373163802
"GLM-AED",2022-01-05 12:00:00,2022-02-05,"chlorophyll-a",18.161616324115
"GLM-AED",2022-01-05 12:00:00,2022-02-06,"chlorophyll-a",17.0435183126515
"GLM-AED",2022-01-05 12:00:00,2022-02-07,"chlorophyll-a",15.8424403015139
"GLM-AED",2022-01-05 12:00:00,2022-02-08,"chlorophyll-a",14.8565360278226
"GLM-AED",2022-01-05 12:00:00,2022-02-09,"chlorophyll-a",13.8653473779599
"GLM-AED",2022-01-06 12:00:00,2022-01-06,"chlorophyll-a",10.7990277986111
"GLM-AED",2022-01-06 12:00:00,2022-01-07,"chlorophyll-a",47.5571699089251
"GLM-AED",2022-01-06 12:00:00,2022-01-08,"chlorophyll-a",44.5793608955549
"GLM-AED",2022-01-06 12:00:00,2022-01-09,"chlorophyll-a",42.2083261332172
"GLM-AED",2022-01-06 12:00:00,2022-01-10,"chlorophyll-a",38.2096635111362
"GLM-AED",2022-01-06 12:00:00,2022-01-11,"chlorophyll-a",36.8353188516444
"GLM-AED",2022-01-06 12:00:00,2022-01-12,"chlorophyll-a",33.9372081742827
"GLM-AED",2022-01-06 12:00:00,2022-01-13,"chlorophyll-a",31.0454798040768
"GLM-AED",2022-01-06 12:00:00,2022-01-14,"chlorophyll-a",28.8738826652503
"GLM-AED",2022-01-06 12:00:00,2022-01-15,"chlorophyll-a",27.0746030593339
"GLM-AED",2022-01-06 12:00:00,2022-01-16,"chlorophyll-a",25.8618173408442
"GLM-AED",2022-01-06 12:00:00,2022-01-17,"chlorophyll-a",25.0192770422941
"GLM-AED",2022-01-06 12:00:00,2022-01-18,"chlorophyll-a",22.1463889314943
"GLM-AED",2022-01-06 12:00:00,2022-01-19,"chlorophyll-a",20.9945776001015
"GLM-AED",2022-01-06 12:00:00,2022-01-20,"chlorophyll-a",19.1174854408914
"GLM-AED",2022-01-06 12:00:00,2022-01-21,"chlorophyll-a",17.6482922793381
"GLM-AED",2022-01-06 12:00:00,2022-01-22,"chlorophyll-a",16.9709245825648
"GLM-AED",2022-01-06 12:00:00,2022-01-23,"chlorophyll-a",15.9326947952764
"GLM-AED",2022-01-06 12:00:00,2022-01-24,"chlorophyll-a",14.7226289251419
"GLM-AED",2022-01-06 12:00:00,2022-01-25,"chlorophyll-a",13.9086370163924
"GLM-AED",2022-01-06 12:00:00,2022-01-26,"chlorophyll-a",12.7033633816601
"GLM-AED",2022-01-06 12:00:00,2022-01-27,"chlorophyll-a",11.9991042357119
"GLM-AED",2022-01-06 12:00:00,2022-01-28,"chlorophyll-a",11.2619165426438
"GLM-AED",2022-01-06 12:00:00,2022-01-29,"chlorophyll-a",10.3125541777558
"GLM-AED",2022-01-06 12:00:00,2022-01-30,"chlorophyll-a",9.86927268471668
"GLM-AED",2022-01-06 12:00:00,2022-01-31,"chlorophyll-a",9.13242465015702
"GLM-AED",2022-01-06 12:00:00,2022-02-01,"chlorophyll-a",8.64898086814167
"GLM-AED",2022-01-06 12:00:00,2022-02-02,"chlorophyll-a",8.05654805986513
"GLM-AED",2022-01-06 12:00:00,2022-02-03,"chlorophyll-a",7.34578631242055
"GLM-AED",2022-01-06 12:00:00,2022-02-04,"chlorophyll-a",6.79657061371175
"GLM-AED",2022-01-06 12:00:00,2022-02-05,"chlorophyll-a",6.25941874427419
"GLM-AED",2022-01-06 12:00:00,2022-02-06,"chlorophyll-a",5.86735103302392
"GLM-AED",2022-01-06 12:00:00,2022-02-07,"chlorophyll-a",5.45595019221791
"GLM-AED",2022-01-06 12:00:00,2022-02-08,"chlorophyll-a",5.11210595473881
"GLM-AED",2022-01-06 12:00:00,2022-02-09,"chlorophyll-a",4.76834190623601
"GLM-AED",2022-01-06 12:00:00,2022-02-10,"chlorophyll-a",4.46792691209115
"GLM-AED",2022-01-07 12:00:00,2022-01-07,"chlorophyll-a",10.6395833333333
"GLM-AED",2022-01-07 12:00:00,2022-01-08,"chlorophyll-a",19.9135927110081
"GLM-AED",2022-01-07 12:00:00,2022-01-09,"chlorophyll-a",18.780819722305
"GLM-AED",2022-01-07 12:00:00,2022-01-10,"chlorophyll-a",17.115314634152
"GLM-AED",2022-01-07 12:00:00,2022-01-11,"chlorophyll-a",16.1428430406727
"GLM-AED",2022-01-07 12:00:00,2022-01-12,"chlorophyll-a",15.0623477231986
"GLM-AED",2022-01-07 12:00:00,2022-01-13,"chlorophyll-a",13.9622413443809
"GLM-AED",2022-01-07 12:00:00,2022-01-14,"chlorophyll-a",13.0394976508123
"GLM-AED",2022-01-07 12:00:00,2022-01-15,"chlorophyll-a",12.2124424996832
"GLM-AED",2022-01-07 12:00:00,2022-01-16,"chlorophyll-a",11.6934249248707
"GLM-AED",2022-01-07 12:00:00,2022-01-17,"chlorophyll-a",10.7934904593858
"GLM-AED",2022-01-07 12:00:00,2022-01-18,"chlorophyll-a",10.0582976875107
"GLM-AED",2022-01-07 12:00:00,2022-01-19,"chlorophyll-a",9.58665226944934
"GLM-AED",2022-01-07 12:00:00,2022-01-20,"chlorophyll-a",8.80585546159274
"GLM-AED",2022-01-07 12:00:00,2022-01-21,"chlorophyll-a",8.16758303965991
"GLM-AED",2022-01-07 12:00:00,2022-01-22,"chlorophyll-a",7.85097345463476
"GLM-AED",2022-01-07 12:00:00,2022-01-23,"chlorophyll-a",7.39853922445521
"GLM-AED",2022-01-07 12:00:00,2022-01-24,"chlorophyll-a",6.80896824360824
"GLM-AED",2022-01-07 12:00:00,2022-01-25,"chlorophyll-a",6.51478202071287
"GLM-AED",2022-01-07 12:00:00,2022-01-26,"chlorophyll-a",5.98877557309594
"GLM-AED",2022-01-07 12:00:00,2022-01-27,"chlorophyll-a",5.69067258517428
"GLM-AED",2022-01-07 12:00:00,2022-01-28,"chlorophyll-a",5.38707565677759
"GLM-AED",2022-01-07 12:00:00,2022-01-29,"chlorophyll-a",4.95760934737144
"GLM-AED",2022-01-07 12:00:00,2022-01-30,"chlorophyll-a",4.73401314896587
"GLM-AED",2022-01-07 12:00:00,2022-01-31,"chlorophyll-a",4.44325560276936
"GLM-AED",2022-01-07 12:00:00,2022-02-01,"chlorophyll-a",4.2273742827597
"GLM-AED",2022-01-07 12:00:00,2022-02-02,"chlorophyll-a",3.94295778268876
"GLM-AED",2022-01-07 12:00:00,2022-02-03,"chlorophyll-a",3.64478679076299
"GLM-AED",2022-01-07 12:00:00,2022-02-04,"chlorophyll-a",3.39679558677049
"GLM-AED",2022-01-07 12:00:00,2022-02-05,"chlorophyll-a",3.15240306861893
"GLM-AED",2022-01-07 12:00:00,2022-02-06,"chlorophyll-a",2.97583014638708
"GLM-AED",2022-01-07 12:00:00,2022-02-07,"chlorophyll-a",2.78841733013526
"GLM-AED",2022-01-07 12:00:00,2022-02-08,"chlorophyll-a",2.62370967077588
"GLM-AED",2022-01-07 12:00:00,2022-02-09,"chlorophyll-a",2.47627097070067
"GLM-AED",2022-01-07 12:00:00,2022-02-10,"chlorophyll-a",2.33817954634276
"GLM-AED",2022-01-07 12:00:00,2022-02-11,"chlorophyll-a",2.20642349021185
"GLM-AED",2022-01-08 12:00:00,2022-01-08,"chlorophyll-a",11.7771527916667
"GLM-AED",2022-01-08 12:00:00,2022-01-09,"chlorophyll-a",12.2012436584691
"GLM-AED",2022-01-08 12:00:00,2022-01-10,"chlorophyll-a",11.4015025928065
"GLM-AED",2022-01-08 12:00:00,2022-01-11,"chlorophyll-a",10.7975216373235
"GLM-AED",2022-01-08 12:00:00,2022-01-12,"chlorophyll-a",10.3860888425745
"GLM-AED",2022-01-08 12:00:00,2022-01-13,"chlorophyll-a",9.62523934322853
"GLM-AED",2022-01-08 12:00:00,2022-01-14,"chlorophyll-a",9.11264247753843
"GLM-AED",2022-01-08 12:00:00,2022-01-15,"chlorophyll-a",8.6527272586744
"GLM-AED",2022-01-08 12:00:00,2022-01-16,"chlorophyll-a",8.33892092720724
"GLM-AED",2022-01-08 12:00:00,2022-01-17,"chlorophyll-a",8.05733484876256
"GLM-AED",2022-01-08 12:00:00,2022-01-18,"chlorophyll-a",7.39310279810061
"GLM-AED",2022-01-08 12:00:00,2022-01-19,"chlorophyll-a",7.11543304490201
"GLM-AED",2022-01-08 12:00:00,2022-01-20,"chlorophyll-a",6.76504522356642
"GLM-AED",2022-01-08 12:00:00,2022-01-21,"chlorophyll-a",6.31214229870356
"GLM-AED",2022-01-08 12:00:00,2022-01-22,"chlorophyll-a",6.10574596847627
"GLM-AED",2022-01-08 12:00:00,2022-01-23,"chlorophyll-a",5.83897958101847
"GLM-AED",2022-01-08 12:00:00,2022-01-24,"chlorophyll-a",5.50813779224864
"GLM-AED",2022-01-08 12:00:00,2022-01-25,"chlorophyll-a",5.29722353907031
"GLM-AED",2022-01-08 12:00:00,2022-01-26,"chlorophyll-a",4.98694965435117
"GLM-AED",2022-01-08 12:00:00,2022-01-27,"chlorophyll-a",4.78955484463302
"GLM-AED",2022-01-08 12:00:00,2022-01-28,"chlorophyll-a",4.59708253213786
"GLM-AED",2022-01-08 12:00:00,2022-01-29,"chlorophyll-a",4.33887609926802
"GLM-AED",2022-01-08 12:00:00,2022-01-30,"chlorophyll-a",4.19608483448074
"GLM-AED",2022-01-08 12:00:00,2022-01-31,"chlorophyll-a",4.00978811230419
"GLM-AED",2022-01-08 12:00:00,2022-02-01,"chlorophyll-a",3.84663900585599
"GLM-AED",2022-01-08 12:00:00,2022-02-02,"chlorophyll-a",3.66261468654926
"GLM-AED",2022-01-08 12:00:00,2022-02-03,"chlorophyll-a",3.4742499511145
"GLM-AED",2022-01-08 12:00:00,2022-02-04,"chlorophyll-a",3.28890181447927
"GLM-AED",2022-01-08 12:00:00,2022-02-05,"chlorophyll-a",3.10597013026897
"GLM-AED",2022-01-08 12:00:00,2022-02-06,"chlorophyll-a",2.97820031165878
"GLM-AED",2022-01-08 12:00:00,2022-02-07,"chlorophyll-a",2.846135226546
"GLM-AED",2022-01-08 12:00:00,2022-02-08,"chlorophyll-a",2.72984377204426
"GLM-AED",2022-01-08 12:00:00,2022-02-09,"chlorophyll-a",2.61831411306347
"GLM-AED",2022-01-08 12:00:00,2022-02-10,"chlorophyll-a",2.51533301781442
"GLM-AED",2022-01-08 12:00:00,2022-02-11,"chlorophyll-a",2.41751808158216
"GLM-AED",2022-01-08 12:00:00,2022-02-12,"chlorophyll-a",2.32173719328813
"GLM-AED",2022-01-09 12:00:00,2022-01-09,"chlorophyll-a",11.8284027777778
"GLM-AED",2022-01-09 12:00:00,2022-01-10,"chlorophyll-a",11.8010819969071
"GLM-AED",2022-01-09 12:00:00,2022-01-11,"chlorophyll-a",11.3348952465645
"GLM-AED",2022-01-09 12:00:00,2022-01-12,"chlorophyll-a",10.9358854944086
"GLM-AED",2022-01-09 12:00:00,2022-01-13,"chlorophyll-a",10.4949173161716
"GLM-AED",2022-01-09 12:00:00,2022-01-14,"chlorophyll-a",10.1072227778308
"GLM-AED",2022-01-09 12:00:00,2022-01-15,"chlorophyll-a",9.76385660042255
"GLM-AED",2022-01-09 12:00:00,2022-01-16,"chlorophyll-a",9.47456394311704
"GLM-AED",2022-01-09 12:00:00,2022-01-17,"chlorophyll-a",9.20125635581148
"GLM-AED",2022-01-09 12:00:00,2022-01-18,"chlorophyll-a",8.77327732950714
"GLM-AED",2022-01-09 12:00:00,2022-01-19,"chlorophyll-a",8.49407360496946
"GLM-AED",2022-01-09 12:00:00,2022-01-20,"chlorophyll-a",8.18779178325528
"GLM-AED",2022-01-09 12:00:00,2022-01-21,"chlorophyll-a",7.87875728850011
"GLM-AED",2022-01-09 12:00:00,2022-01-22,"chlorophyll-a",7.67333580427997
"GLM-AED",2022-01-09 12:00:00,2022-01-23,"chlorophyll-a",7.43605898807627
