"model_id","reference_datetime","datetime","variable","prediction"
"GLM-AED",2022-01-02,2022-01-08,"chlorophyll-a",10.6435873399072
"GLM-AED",2022-01-02,2022-01-09,"chlorophyll-a",10.6151953940971
"GLM-AED",2022-01-02,2022-01-10,"chlorophyll-a",10.3629147609402
"GLM-AED",2022-01-02,2022-01-11,"chlorophyll-a",10.3621259244792
"GLM-AED",2022-01-02,2022-01-12,"chlorophyll-a",10.6671051951813
"GLM-AED",2022-01-02,2022-01-13,"chlorophyll-a",10.4103551963561
"GLM-AED",2022-01-02,2022-01-14,"chlorophyll-a",10.3629798751512
"GLM-AED",2022-01-02,2022-01-15,"chlorophyll-a",10.422498943968
"GLM-AED",2022-01-02,2022-01-16,"chlorophyll-a",10.7184412284671
"GLM-AED",2022-01-02,2022-01-17,"chlorophyll-a",10.5957157255847
"GLM-AED",2022-01-02,2022-01-18,"chlorophyll-a",9.88353507852615
"GLM-AED",2022-01-02,2022-01-19,"chlorophyll-a",10.2849539665408
"GLM-AED",2022-01-02,2022-01-20,"chlorophyll-a",10.098821940962
"GLM-AED",2022-01-02,2022-01-21,"chlorophyll-a",9.83917984525789
"GLM-AED",2022-01-02,2022-01-22,"chlorophyll-a",10.415903689774
"GLM-AED",2022-01-02,2022-01-23,"chlorophyll-a",10.6328390086729
"GLM-AED",2022-01-02,2022-01-24,"chlorophyll-a",10.4421031248405
"GLM-AED",2022-01-02,2022-01-25,"chlorophyll-a",10.9431834121292
"GLM-AED",2022-01-02,2022-01-26,"chlorophyll-a",10.8235967450766
"GLM-AED",2022-01-02,2022-01-27,"chlorophyll-a",11.3822189161245
"GLM-AED",2022-01-02,2022-01-28,"chlorophyll-a",11.7224948194949
"GLM-AED",2022-01-02,2022-01-29,"chlorophyll-a",11.5701907311437
"GLM-AED",2022-01-02,2022-01-30,"chlorophyll-a",12.2571793772908
"GLM-AED",2022-01-02,2022-01-31,"chlorophyll-a",12.7425369592276
"GLM-AED",2022-01-02,2022-02-01,"chlorophyll-a",13.3885031635076
"GLM-AED",2022-01-02,2022-02-02,"chlorophyll-a",13.4366065671445
"GLM-AED",2022-01-02,2022-02-03,"chlorophyll-a",13.537963167806
"GLM-AED",2022-01-02,2022-02-04,"chlorophyll-a",13.0964956973697
"GLM-AED",2022-01-02,2022-02-05,"chlorophyll-a",13.1910402771991
"GLM-AED",2022-01-02,2022-02-06,"chlorophyll-a",13.9369411237389
"GLM-AED",2022-01-03,2022-01-03,"chlorophyll-a",10.5483216643357
"GLM-AED",2022-01-03,2022-01-04,"chlorophyll-a",10.3309980475853
"GLM-AED",2022-01-03,2022-01-05,"chlorophyll-a",10.3513651932759
"GLM-AED",2022-01-03,2022-01-06,"chlorophyll-a",10.3185936828096
"GLM-AED",2022-01-03,2022-01-07,"chlorophyll-a",10.252455733628
"GLM-AED",2022-01-03,2022-01-08,"chlorophyll-a",10.2953870723257
"GLM-AED",2022-01-03,2022-01-09,"chlorophyll-a",10.3208354292541
"GLM-AED",2022-01-03,2022-01-10,"chlorophyll-a",10.1183324743864
"GLM-AED",2022-01-03,2022-01-11,"chlorophyll-a",10.175197552332
"GLM-AED",2022-01-03,2022-01-12,"chlorophyll-a",10.5424232130358
"GLM-AED",2022-01-03,2022-01-13,"chlorophyll-a",10.3352112126125
"GLM-AED",2022-01-03,2022-01-14,"chlorophyll-a",10.3457920432885
"GLM-AED",2022-01-03,2022-01-15,"chlorophyll-a",10.468270782404
"GLM-AED",2022-01-03,2022-01-16,"chlorophyll-a",10.6992799490771
"GLM-AED",2022-01-03,2022-01-17,"chlorophyll-a",10.2212045827591
"GLM-AED",2022-01-03,2022-01-18,"chlorophyll-a",10.1047672070505
"GLM-AED",2022-01-03,2022-01-19,"chlorophyll-a",10.5754801448485
"GLM-AED",2022-01-03,2022-01-20,"chlorophyll-a",10.2811995733092
"GLM-AED",2022-01-03,2022-01-21,"chlorophyll-a",10.1800663730699
"GLM-AED",2022-01-03,2022-01-22,"chlorophyll-a",10.8602217881518
"GLM-AED",2022-01-03,2022-01-23,"chlorophyll-a",11.1813520078904
"GLM-AED",2022-01-03,2022-01-24,"chlorophyll-a",11.0065709211721
"GLM-AED",2022-01-03,2022-01-25,"chlorophyll-a",11.6063489186549
"GLM-AED",2022-01-03,2022-01-26,"chlorophyll-a",11.529189471509
"GLM-AED",2022-01-03,2022-01-27,"chlorophyll-a",12.1956140889209
"GLM-AED",2022-01-03,2022-01-28,"chlorophyll-a",12.6188316717159
"GLM-AED",2022-01-03,2022-01-29,"chlorophyll-a",12.5318713550163
"GLM-AED",2022-01-03,2022-01-30,"chlorophyll-a",13.25095336569
"GLM-AED",2022-01-03,2022-01-31,"chlorophyll-a",14.0365768775261
"GLM-AED",2022-01-03,2022-02-01,"chlorophyll-a",15.0234497656093
"GLM-AED",2022-01-03,2022-02-02,"chlorophyll-a",15.5694883372591
"GLM-AED",2022-01-03,2022-02-03,"chlorophyll-a",14.7837353347405
"GLM-AED",2022-01-03,2022-02-04,"chlorophyll-a",14.3363466325636
"GLM-AED",2022-01-03,2022-02-05,"chlorophyll-a",14.455566902566
"GLM-AED",2022-01-03,2022-02-06,"chlorophyll-a",15.1840554080173
"GLM-AED",2022-01-03,2022-02-07,"chlorophyll-a",15.687747755529
"GLM-AED",2022-01-04,2022-01-04,"chlorophyll-a",10.1974305416667
"GLM-AED",2022-01-04,2022-01-05,"chlorophyll-a",10.0593931566893
"GLM-AED",2022-01-04,2022-01-06,"chlorophyll-a",10.0269631765382
"GLM-AED",2022-01-04,2022-01-07,"chlorophyll-a",9.98277745434246
"GLM-AED",2022-01-04,2022-01-08,"chlorophyll-a",10.0391819401277
"GLM-AED",2022-01-04,2022-01-09,"chlorophyll-a",10.0798699437806
"GLM-AED",2022-01-04,2022-01-10,"chlorophyll-a",9.89498420179047
"GLM-AED",2022-01-04,2022-01-11,"chlorophyll-a",9.97638695297284
"GLM-AED",2022-01-04,2022-01-12,"chlorophyll-a",10.327551973211
"GLM-AED",2022-01-04,2022-01-13,"chlorophyll-a",10.1601554339443
"GLM-AED",2022-01-04,2022-01-14,"chlorophyll-a",10.1851606245471
"GLM-AED",2022-01-04,2022-01-15,"chlorophyll-a",10.3219441657652
"GLM-AED",2022-01-04,2022-01-16,"chlorophyll-a",10.7058577747457
"GLM-AED",2022-01-04,2022-01-17,"chlorophyll-a",10.6336746451984
"GLM-AED",2022-01-04,2022-01-18,"chlorophyll-a",9.99109012525708
"GLM-AED",2022-01-04,2022-01-19,"chlorophyll-a",10.4874511948865
"GLM-AED",2022-01-04,2022-01-20,"chlorophyll-a",10.2047435801293
"GLM-AED",2022-01-04,2022-01-21,"chlorophyll-a",10.1264921805789
"GLM-AED",2022-01-04,2022-01-22,"chlorophyll-a",10.8438170718246
"GLM-AED",2022-01-04,2022-01-23,"chlorophyll-a",11.1435212531266
"GLM-AED",2022-01-04,2022-01-24,"chlorophyll-a",11.0146438582528
"GLM-AED",2022-01-04,2022-01-25,"chlorophyll-a",11.6323005604153
"GLM-AED",2022-01-04,2022-01-26,"chlorophyll-a",11.5764556893401
"GLM-AED",2022-01-04,2022-01-27,"chlorophyll-a",12.281703634548
"GLM-AED",2022-01-04,2022-01-28,"chlorophyll-a",12.7167948949533
"GLM-AED",2022-01-04,2022-01-29,"chlorophyll-a",12.6209950313892
"GLM-AED",2022-01-04,2022-01-30,"chlorophyll-a",13.4510453920417
"GLM-AED",2022-01-04,2022-01-31,"chlorophyll-a",14.0176506002199
"GLM-AED",2022-01-04,2022-02-01,"chlorophyll-a",14.3627186107922
"GLM-AED",2022-01-04,2022-02-02,"chlorophyll-a",14.9409893506255
"GLM-AED",2022-01-04,2022-02-03,"chlorophyll-a",15.0824488629681
"GLM-AED",2022-01-04,2022-02-04,"chlorophyll-a",14.6684311195815
"GLM-AED",2022-01-04,2022-02-05,"chlorophyll-a",14.7532068034168
"GLM-AED",2022-01-04,2022-02-06,"chlorophyll-a",15.4959005077016
"GLM-AED",2022-01-04,2022-02-07,"chlorophyll-a",15.9598842295919
"GLM-AED",2022-01-04,2022-02-08,"chlorophyll-a",16.3766806716135
"GLM-AED",2022-01-05,2022-01-05,"chlorophyll-a",10.0812587062937
"GLM-AED",2022-01-05,2022-01-06,"chlorophyll-a",9.95371519042907
"GLM-AED",2022-01-05,2022-01-07,"chlorophyll-a",9.90812228448043
"GLM-AED",2022-01-05,2022-01-08,"chlorophyll-a",9.96393309352605
"GLM-AED",2022-01-05,2022-01-09,"chlorophyll-a",10.0031772049996
"GLM-AED",2022-01-05,2022-01-10,"chlorophyll-a",9.81877795869233
"GLM-AED",2022-01-05,2022-01-11,"chlorophyll-a",9.89981089406415
"GLM-AED",2022-01-05,2022-01-12,"chlorophyll-a",10.2494777177396
"GLM-AED",2022-01-05,2022-01-13,"chlorophyll-a",10.0796467444544
"GLM-AED",2022-01-05,2022-01-14,"chlorophyll-a",10.1035434261911
"GLM-AED",2022-01-05,2022-01-15,"chlorophyll-a",10.2385882983605
"GLM-AED",2022-01-05,2022-01-16,"chlorophyll-a",10.6296127857578
"GLM-AED",2022-01-05,2022-01-17,"chlorophyll-a",10.087978129933
"GLM-AED",2022-01-05,2022-01-18,"chlorophyll-a",9.92522326500169
"GLM-AED",2022-01-05,2022-01-19,"chlorophyll-a",10.401699980011
"GLM-AED",2022-01-05,2022-01-20,"chlorophyll-a",10.1306253975708
"GLM-AED",2022-01-05,2022-01-21,"chlorophyll-a",10.0389302002065
"GLM-AED",2022-01-05,2022-01-22,"chlorophyll-a",10.7496796824788
"GLM-AED",2022-01-05,2022-01-23,"chlorophyll-a",11.019821044808
"GLM-AED",2022-01-05,2022-01-24,"chlorophyll-a",10.9218807904994
"GLM-AED",2022-01-05,2022-01-25,"chlorophyll-a",11.3893733323697
"GLM-AED",2022-01-05,2022-01-26,"chlorophyll-a",11.4793738706469
"GLM-AED",2022-01-05,2022-01-27,"chlorophyll-a",12.1720221887456
"GLM-AED",2022-01-05,2022-01-28,"chlorophyll-a",12.6285954784402
"GLM-AED",2022-01-05,2022-01-29,"chlorophyll-a",12.5135288291737
"GLM-AED",2022-01-05,2022-01-30,"chlorophyll-a",13.3083320439982
"GLM-AED",2022-01-05,2022-01-31,"chlorophyll-a",14.49936654848
"GLM-AED",2022-01-05,2022-02-01,"chlorophyll-a",14.8208919102797
"GLM-AED",2022-01-05,2022-02-02,"chlorophyll-a",14.8230587017912
"GLM-AED",2022-01-05,2022-02-03,"chlorophyll-a",14.8894184456677
"GLM-AED",2022-01-05,2022-02-04,"chlorophyll-a",14.4533472326572
"GLM-AED",2022-01-05,2022-02-05,"chlorophyll-a",14.5863563104773
"GLM-AED",2022-01-05,2022-02-06,"chlorophyll-a",15.3758119244014
"GLM-AED",2022-01-05,2022-02-07,"chlorophyll-a",15.8274832721468
"GLM-AED",2022-01-05,2022-02-08,"chlorophyll-a",16.2091127435126
"GLM-AED",2022-01-05,2022-02-09,"chlorophyll-a",16.8227327665155
"GLM-AED",2022-01-06,2022-01-06,"chlorophyll-a",10.7990277986111
"GLM-AED",2022-01-06,2022-01-07,"chlorophyll-a",10.7211502287429
"GLM-AED",2022-01-06,2022-01-08,"chlorophyll-a",10.770692216791
"GLM-AED",2022-01-06,2022-01-09,"chlorophyll-a",10.802799930995
"GLM-AED",2022-01-06,2022-01-10,"chlorophyll-a",10.5960012460604
"GLM-AED",2022-01-06,2022-01-11,"chlorophyll-a",10.6605869470067
"GLM-AED",2022-01-06,2022-01-12,"chlorophyll-a",11.049698365055
"GLM-AED",2022-01-06,2022-01-13,"chlorophyll-a",10.8429791010291
"GLM-AED",2022-01-06,2022-01-14,"chlorophyll-a",10.8600501060347
"GLM-AED",2022-01-06,2022-01-15,"chlorophyll-a",10.9969142092442
"GLM-AED",2022-01-06,2022-01-16,"chlorophyll-a",11.224758318846
"GLM-AED",2022-01-06,2022-01-17,"chlorophyll-a",11.2601446779686
"GLM-AED",2022-01-06,2022-01-18,"chlorophyll-a",10.5781475821547
"GLM-AED",2022-01-06,2022-01-19,"chlorophyll-a",11.0918817138243
"GLM-AED",2022-01-06,2022-01-20,"chlorophyll-a",10.8748602320541
"GLM-AED",2022-01-06,2022-01-21,"chlorophyll-a",10.7008936216831
"GLM-AED",2022-01-06,2022-01-22,"chlorophyll-a",11.4192993439829
"GLM-AED",2022-01-06,2022-01-23,"chlorophyll-a",11.6786464923968
"GLM-AED",2022-01-06,2022-01-24,"chlorophyll-a",11.5833071382187
"GLM-AED",2022-01-06,2022-01-25,"chlorophyll-a",12.2044781361238
"GLM-AED",2022-01-06,2022-01-26,"chlorophyll-a",12.0980571667942
"GLM-AED",2022-01-06,2022-01-27,"chlorophyll-a",12.8118223651566
"GLM-AED",2022-01-06,2022-01-28,"chlorophyll-a",13.2055151932272
"GLM-AED",2022-01-06,2022-01-29,"chlorophyll-a",13.0872411308802
"GLM-AED",2022-01-06,2022-01-30,"chlorophyll-a",13.9125659609552
"GLM-AED",2022-01-06,2022-01-31,"chlorophyll-a",14.4943279918163
"GLM-AED",2022-01-06,2022-02-01,"chlorophyll-a",14.9809132820938
"GLM-AED",2022-01-06,2022-02-02,"chlorophyll-a",15.271886734391
"GLM-AED",2022-01-06,2022-02-03,"chlorophyll-a",15.3498541546498
"GLM-AED",2022-01-06,2022-02-04,"chlorophyll-a",14.8690985025408
"GLM-AED",2022-01-06,2022-02-05,"chlorophyll-a",14.9622423367063
"GLM-AED",2022-01-06,2022-02-06,"chlorophyll-a",15.6454447387204
"GLM-AED",2022-01-06,2022-02-07,"chlorophyll-a",16.0579751466097
"GLM-AED",2022-01-06,2022-02-08,"chlorophyll-a",16.3847907440557
"GLM-AED",2022-01-06,2022-02-09,"chlorophyll-a",16.8432056152801
"GLM-AED",2022-01-06,2022-02-10,"chlorophyll-a",17.2424026471909
"GLM-AED",2022-01-07,2022-01-07,"chlorophyll-a",10.6395833333333
"GLM-AED",2022-01-07,2022-01-08,"chlorophyll-a",10.6965161436284
"GLM-AED",2022-01-07,2022-01-09,"chlorophyll-a",10.7403649963131
"GLM-AED",2022-01-07,2022-01-10,"chlorophyll-a",10.5429815808917
"GLM-AED",2022-01-07,2022-01-11,"chlorophyll-a",10.6232360860474
"GLM-AED",2022-01-07,2022-01-12,"chlorophyll-a",11.0254779712415
"GLM-AED",2022-01-07,2022-01-13,"chlorophyll-a",10.8101319459869
"GLM-AED",2022-01-07,2022-01-14,"chlorophyll-a",10.8276010063187
"GLM-AED",2022-01-07,2022-01-15,"chlorophyll-a",10.976094933073
"GLM-AED",2022-01-07,2022-01-16,"chlorophyll-a",11.398183149657
"GLM-AED",2022-01-07,2022-01-17,"chlorophyll-a",10.7358293266346
"GLM-AED",2022-01-07,2022-01-18,"chlorophyll-a",10.700657982256
"GLM-AED",2022-01-07,2022-01-19,"chlorophyll-a",11.1466930500146
"GLM-AED",2022-01-07,2022-01-20,"chlorophyll-a",10.8516801309239
"GLM-AED",2022-01-07,2022-01-21,"chlorophyll-a",10.7556678779165
"GLM-AED",2022-01-07,2022-01-22,"chlorophyll-a",11.4978359320402
"GLM-AED",2022-01-07,2022-01-23,"chlorophyll-a",11.8157455836928
"GLM-AED",2022-01-07,2022-01-24,"chlorophyll-a",11.6855892919815
"GLM-AED",2022-01-07,2022-01-25,"chlorophyll-a",12.2163493922349
"GLM-AED",2022-01-07,2022-01-26,"chlorophyll-a",12.2311578469144
"GLM-AED",2022-01-07,2022-01-27,"chlorophyll-a",12.960689776453
"GLM-AED",2022-01-07,2022-01-28,"chlorophyll-a",13.5217606044222
"GLM-AED",2022-01-07,2022-01-29,"chlorophyll-a",13.2674129550304
"GLM-AED",2022-01-07,2022-01-30,"chlorophyll-a",14.1011923006466
"GLM-AED",2022-01-07,2022-01-31,"chlorophyll-a",14.7546330973668
"GLM-AED",2022-01-07,2022-02-01,"chlorophyll-a",15.5324660751371
"GLM-AED",2022-01-07,2022-02-02,"chlorophyll-a",15.4941897679273
"GLM-AED",2022-01-07,2022-02-03,"chlorophyll-a",15.5728293412942
"GLM-AED",2022-01-07,2022-02-04,"chlorophyll-a",15.0837949003793
"GLM-AED",2022-01-07,2022-02-05,"chlorophyll-a",15.1742052478651
"GLM-AED",2022-01-07,2022-02-06,"chlorophyll-a",15.895631949137
"GLM-AED",2022-01-07,2022-02-07,"chlorophyll-a",16.2497951834879
"GLM-AED",2022-01-07,2022-02-08,"chlorophyll-a",16.5440530391149
"GLM-AED",2022-01-07,2022-02-09,"chlorophyll-a",17.0065035030627
"GLM-AED",2022-01-07,2022-02-10,"chlorophyll-a",17.3409035348367
"GLM-AED",2022-01-07,2022-02-11,"chlorophyll-a",17.6029432356777
"GLM-AED",2022-01-08,2022-01-08,"chlorophyll-a",11.7771527916667
"GLM-AED",2022-01-08,2022-01-09,"chlorophyll-a",11.8177224575873
"GLM-AED",2022-01-08,2022-01-10,"chlorophyll-a",11.5950245315165
"GLM-AED",2022-01-08,2022-01-11,"chlorophyll-a",11.6880831532499
"GLM-AED",2022-01-08,2022-01-12,"chlorophyll-a",12.0773670993461
"GLM-AED",2022-01-08,2022-01-13,"chlorophyll-a",11.8750279612207
"GLM-AED",2022-01-08,2022-01-14,"chlorophyll-a",11.8892577598394
"GLM-AED",2022-01-08,2022-01-15,"chlorophyll-a",12.0510929949929
"GLM-AED",2022-01-08,2022-01-16,"chlorophyll-a",12.5204178040338
"GLM-AED",2022-01-08,2022-01-17,"chlorophyll-a",12.3264357420563
"GLM-AED",2022-01-08,2022-01-18,"chlorophyll-a",11.7232711564053
"GLM-AED",2022-01-08,2022-01-19,"chlorophyll-a",12.2006563172507
"GLM-AED",2022-01-08,2022-01-20,"chlorophyll-a",11.9860588627387
"GLM-AED",2022-01-08,2022-01-21,"chlorophyll-a",11.7506441206614
"GLM-AED",2022-01-08,2022-01-22,"chlorophyll-a",12.5794594015067
"GLM-AED",2022-01-08,2022-01-23,"chlorophyll-a",12.7317398088258
"GLM-AED",2022-01-08,2022-01-24,"chlorophyll-a",12.6999507334966
"GLM-AED",2022-01-08,2022-01-25,"chlorophyll-a",13.3496406517216
"GLM-AED",2022-01-08,2022-01-26,"chlorophyll-a",13.2546816365208
"GLM-AED",2022-01-08,2022-01-27,"chlorophyll-a",14.0063786648402
"GLM-AED",2022-01-08,2022-01-28,"chlorophyll-a",14.4065067351248
"GLM-AED",2022-01-08,2022-01-29,"chlorophyll-a",14.2735254069996
"GLM-AED",2022-01-08,2022-01-30,"chlorophyll-a",15.0682564970663
"GLM-AED",2022-01-08,2022-01-31,"chlorophyll-a",15.8411458453818
"GLM-AED",2022-01-08,2022-02-01,"chlorophyll-a",15.8149577666424
"GLM-AED",2022-01-08,2022-02-02,"chlorophyll-a",16.4065032703348
"GLM-AED",2022-01-08,2022-02-03,"chlorophyll-a",16.3689223686173
"GLM-AED",2022-01-08,2022-02-04,"chlorophyll-a",15.8160988398518
"GLM-AED",2022-01-08,2022-02-05,"chlorophyll-a",15.8321675032843
"GLM-AED",2022-01-08,2022-02-06,"chlorophyll-a",16.3930563977459
"GLM-AED",2022-01-08,2022-02-07,"chlorophyll-a",16.6502640090006
"GLM-AED",2022-01-08,2022-02-08,"chlorophyll-a",16.8123905516559
"GLM-AED",2022-01-08,2022-02-09,"chlorophyll-a",17.0964151149625
"GLM-AED",2022-01-08,2022-02-10,"chlorophyll-a",17.2540274652006
"GLM-AED",2022-01-08,2022-02-11,"chlorophyll-a",17.3064817296946
"GLM-AED",2022-01-08,2022-02-12,"chlorophyll-a",17.2766217487745
"GLM-AED",2022-01-09,2022-01-09,"chlorophyll-a",11.8284027777778
"GLM-AED",2022-01-09,2022-01-10,"chlorophyll-a",11.6714825759477
"GLM-AED",2022-01-09,2022-01-11,"chlorophyll-a",11.7627481007602
"GLM-AED",2022-01-09,2022-01-12,"chlorophyll-a",12.1530121113342
"GLM-AED",2022-01-09,2022-01-13,"chlorophyll-a",11.8250172527288
"GLM-AED",2022-01-09,2022-01-14,"chlorophyll-a",11.7807768844225
"GLM-AED",2022-01-09,2022-01-15,"chlorophyll-a",11.9434985800415
"GLM-AED",2022-01-09,2022-01-16,"chlorophyll-a",12.3933651147808
"GLM-AED",2022-01-09,2022-01-17,"chlorophyll-a",11.5538311349714
"GLM-AED",2022-01-09,2022-01-18,"chlorophyll-a",11.4599473239699
"GLM-AED",2022-01-09,2022-01-19,"chlorophyll-a",11.9893705691353
"GLM-AED",2022-01-09,2022-01-20,"chlorophyll-a",11.4778860378017
"GLM-AED",2022-01-09,2022-01-21,"chlorophyll-a",11.4573273117778
"GLM-AED",2022-01-09,2022-01-22,"chlorophyll-a",12.2667333374929
"GLM-AED",2022-01-09,2022-01-23,"chlorophyll-a",12.0305421030042
"GLM-AED",2022-01-09,2022-01-24,"chlorophyll-a",12.3489524192468
"GLM-AED",2022-01-09,2022-01-25,"chlorophyll-a",12.9081967993392
"GLM-AED",2022-01-09,2022-01-26,"chlorophyll-a",12.785165913024
"GLM-AED",2022-01-09,2022-01-27,"chlorophyll-a",13.6146313922561
"GLM-AED",2022-01-09,2022-01-28,"chlorophyll-a",13.985594656998
"GLM-AED",2022-01-09,2022-01-29,"chlorophyll-a",13.7050289315776
"GLM-AED",2022-01-09,2022-01-30,"chlorophyll-a",14.5824524726952
"GLM-AED",2022-01-09,2022-01-31,"chlorophyll-a",15.1544636658013
"GLM-AED",2022-01-09,2022-02-01,"chlorophyll-a",15.3803612186023
"GLM-AED",2022-01-09,2022-02-02,"chlorophyll-a",15.8193108604005
"GLM-AED",2022-01-09,2022-02-03,"chlorophyll-a",15.7299942348054
"GLM-AED",2022-01-09,2022-02-04,"chlorophyll-a",15.1886438444597
"GLM-AED",2022-01-09,2022-02-05,"chlorophyll-a",15.1356610244148
"GLM-AED",2022-01-09,2022-02-06,"chlorophyll-a",15.7941140497142
"GLM-AED",2022-01-09,2022-02-07,"chlorophyll-a",16.0502397558571
"GLM-AED",2022-01-09,2022-02-08,"chlorophyll-a",16.2266965093734
"GLM-AED",2022-01-09,2022-02-09,"chlorophyll-a",16.522381762827
"GLM-AED",2022-01-09,2022-02-10,"chlorophyll-a",16.7260954500085
"GLM-AED",2022-01-09,2022-02-11,"chlorophyll-a",16.8535394280639
"GLM-AED",2022-01-09,2022-02-12,"chlorophyll-a",16.8907568733409
"GLM-AED",2022-01-09,2022-02-13,"chlorophyll-a",16.8477205944795
"GLM-AED",2022-01-10,2022-01-10,"chlorophyll-a",12.8497222152778
"GLM-AED",2022-01-10,2022-01-11,"chlorophyll-a",19.6778513315403
"GLM-AED",2022-01-10,2022-01-12,"chlorophyll-a",20.040039503056
"GLM-AED",2022-01-10,2022-01-13,"chlorophyll-a",19.1966095971069
"GLM-AED",2022-01-10,2022-01-14,"chlorophyll-a",18.8742948270843
"GLM-AED",2022-01-10,2022-01-15,"chlorophyll-a",18.7796849140572
"GLM-AED",2022-01-10,2022-01-16,"chlorophyll-a",19.1409749967185
"GLM-AED",2022-01-10,2022-01-17,"chlorophyll-a",17.8043281563856
"GLM-AED",2022-01-10,2022-01-18,"chlorophyll-a",17.2631843218241
"GLM-AED",2022-01-10,2022-01-19,"chlorophyll-a",17.6907454141543
"GLM-AED",2022-01-10,2022-01-20,"chlorophyll-a",16.7061620802078
"GLM-AED",2022-01-10,2022-01-21,"chlorophyll-a",16.3573212701846
"GLM-AED",2022-01-10,2022-01-22,"chlorophyll-a",17.0476823953525
"GLM-AED",2022-01-10,2022-01-23,"chlorophyll-a",16.9098362204624
"GLM-AED",2022-01-10,2022-01-24,"chlorophyll-a",16.4129291059179
"GLM-AED",2022-01-10,2022-01-25,"chlorophyll-a",17.129115868949
"GLM-AED",2022-01-10,2022-01-26,"chlorophyll-a",16.178458285228
"GLM-AED",2022-01-10,2022-01-27,"chlorophyll-a",16.6774329127171
"GLM-AED",2022-01-10,2022-01-28,"chlorophyll-a",16.8495693736543
"GLM-AED",2022-01-10,2022-01-29,"chlorophyll-a",15.9156347283726
"GLM-AED",2022-01-10,2022-01-30,"chlorophyll-a",16.475007796397
"GLM-AED",2022-01-10,2022-01-31,"chlorophyll-a",16.3608192273469
"GLM-AED",2022-01-10,2022-02-01,"chlorophyll-a",16.3917434749226
"GLM-AED",2022-01-10,2022-02-02,"chlorophyll-a",16.3757533459128
"GLM-AED",2022-01-10,2022-02-03,"chlorophyll-a",15.6847606682121
