"model_id","reference_datetime","datetime","variable","prediction"
"GLM-AED",2022-01-02,2022-01-21,"chlorophyll-a",9.85316214780685
"GLM-AED",2022-01-02,2022-01-22,"chlorophyll-a",10.4826690079894
"GLM-AED",2022-01-02,2022-01-23,"chlorophyll-a",10.6898375705938
"GLM-AED",2022-01-02,2022-01-24,"chlorophyll-a",10.5333592972926
"GLM-AED",2022-01-02,2022-01-25,"chlorophyll-a",11.0540448090816
"GLM-AED",2022-01-02,2022-01-26,"chlorophyll-a",10.9454408364333
"GLM-AED",2022-01-02,2022-01-27,"chlorophyll-a",11.5372862352861
"GLM-AED",2022-01-02,2022-01-28,"chlorophyll-a",11.9222892998978
"GLM-AED",2022-01-02,2022-01-29,"chlorophyll-a",11.7594716092085
"GLM-AED",2022-01-02,2022-01-30,"chlorophyll-a",12.470349326811
"GLM-AED",2022-01-02,2022-01-31,"chlorophyll-a",12.950460653344
"GLM-AED",2022-01-02,2022-02-01,"chlorophyll-a",13.6705003818945
"GLM-AED",2022-01-02,2022-02-02,"chlorophyll-a",13.7168286208354
"GLM-AED",2022-01-02,2022-02-03,"chlorophyll-a",13.8308357617016
"GLM-AED",2022-01-02,2022-02-04,"chlorophyll-a",13.394698629179
"GLM-AED",2022-01-02,2022-02-05,"chlorophyll-a",13.4991928252478
"GLM-AED",2022-01-02,2022-02-06,"chlorophyll-a",14.2691228021415
"GLM-AED",2022-01-03,2022-01-03,"chlorophyll-a",10.5483216643357
"GLM-AED",2022-01-03,2022-01-04,"chlorophyll-a",10.353206309692
"GLM-AED",2022-01-03,2022-01-05,"chlorophyll-a",10.3746772407884
"GLM-AED",2022-01-03,2022-01-06,"chlorophyll-a",10.3390471994903
"GLM-AED",2022-01-03,2022-01-07,"chlorophyll-a",10.2702184037896
"GLM-AED",2022-01-03,2022-01-08,"chlorophyll-a",10.3082725027972
"GLM-AED",2022-01-03,2022-01-09,"chlorophyll-a",10.3292437776896
"GLM-AED",2022-01-03,2022-01-10,"chlorophyll-a",10.1224394579773
"GLM-AED",2022-01-03,2022-01-11,"chlorophyll-a",10.1797143901082
"GLM-AED",2022-01-03,2022-01-12,"chlorophyll-a",10.5258955937675
"GLM-AED",2022-01-03,2022-01-13,"chlorophyll-a",10.3260930580213
"GLM-AED",2022-01-03,2022-01-14,"chlorophyll-a",10.3280861345644
"GLM-AED",2022-01-03,2022-01-15,"chlorophyll-a",10.4396185914712
"GLM-AED",2022-01-03,2022-01-16,"chlorophyll-a",10.7898001434881
"GLM-AED",2022-01-03,2022-01-17,"chlorophyll-a",10.7118714064831
"GLM-AED",2022-01-03,2022-01-18,"chlorophyll-a",10.0147962714455
"GLM-AED",2022-01-03,2022-01-19,"chlorophyll-a",10.4943682642628
"GLM-AED",2022-01-03,2022-01-20,"chlorophyll-a",10.1814547107148
"GLM-AED",2022-01-03,2022-01-21,"chlorophyll-a",10.1072232695459
"GLM-AED",2022-01-03,2022-01-22,"chlorophyll-a",10.7900069254119
"GLM-AED",2022-01-03,2022-01-23,"chlorophyll-a",10.9102734034888
"GLM-AED",2022-01-03,2022-01-24,"chlorophyll-a",10.9227475523145
"GLM-AED",2022-01-03,2022-01-25,"chlorophyll-a",11.5090526081493
"GLM-AED",2022-01-03,2022-01-26,"chlorophyll-a",11.4264471714311
"GLM-AED",2022-01-03,2022-01-27,"chlorophyll-a",12.0783544313377
"GLM-AED",2022-01-03,2022-01-28,"chlorophyll-a",12.5037705352748
"GLM-AED",2022-01-03,2022-01-29,"chlorophyll-a",12.3868646389495
"GLM-AED",2022-01-03,2022-01-30,"chlorophyll-a",13.1736089957283
"GLM-AED",2022-01-03,2022-01-31,"chlorophyll-a",13.7905068440229
"GLM-AED",2022-01-03,2022-02-01,"chlorophyll-a",14.3069730428738
"GLM-AED",2022-01-03,2022-02-02,"chlorophyll-a",14.5717439582854
"GLM-AED",2022-01-03,2022-02-03,"chlorophyll-a",14.7020977420332
"GLM-AED",2022-01-03,2022-02-04,"chlorophyll-a",14.2537115270256
"GLM-AED",2022-01-03,2022-02-05,"chlorophyll-a",14.3725216101886
"GLM-AED",2022-01-03,2022-02-06,"chlorophyll-a",15.1479212255622
"GLM-AED",2022-01-03,2022-02-07,"chlorophyll-a",15.6230454529067
"GLM-AED",2022-01-04,2022-01-04,"chlorophyll-a",10.1974305416667
"GLM-AED",2022-01-04,2022-01-05,"chlorophyll-a",10.2387250257081
"GLM-AED",2022-01-04,2022-01-06,"chlorophyll-a",10.1727752985944
"GLM-AED",2022-01-04,2022-01-07,"chlorophyll-a",10.112482752255
"GLM-AED",2022-01-04,2022-01-08,"chlorophyll-a",10.1516887420784
"GLM-AED",2022-01-04,2022-01-09,"chlorophyll-a",10.1743727318979
"GLM-AED",2022-01-04,2022-01-10,"chlorophyll-a",9.97235090019606
"GLM-AED",2022-01-04,2022-01-11,"chlorophyll-a",10.031111805353
"GLM-AED",2022-01-04,2022-01-12,"chlorophyll-a",10.3744066238939
"GLM-AED",2022-01-04,2022-01-13,"chlorophyll-a",10.1787722502575
"GLM-AED",2022-01-04,2022-01-14,"chlorophyll-a",10.1845229257656
"GLM-AED",2022-01-04,2022-01-15,"chlorophyll-a",10.2984105956992
"GLM-AED",2022-01-04,2022-01-16,"chlorophyll-a",10.6350474066899
"GLM-AED",2022-01-04,2022-01-17,"chlorophyll-a",9.9006419709087
"GLM-AED",2022-01-04,2022-01-18,"chlorophyll-a",9.94228915094968
"GLM-AED",2022-01-04,2022-01-19,"chlorophyll-a",10.3867104920977
"GLM-AED",2022-01-04,2022-01-20,"chlorophyll-a",10.0529502750326
"GLM-AED",2022-01-04,2022-01-21,"chlorophyll-a",10.0019693248944
"GLM-AED",2022-01-04,2022-01-22,"chlorophyll-a",10.6807115448689
"GLM-AED",2022-01-04,2022-01-23,"chlorophyll-a",10.8853640092278
"GLM-AED",2022-01-04,2022-01-24,"chlorophyll-a",10.834354135213
"GLM-AED",2022-01-04,2022-01-25,"chlorophyll-a",11.4188086496029
"GLM-AED",2022-01-04,2022-01-26,"chlorophyll-a",11.3139143749058
"GLM-AED",2022-01-04,2022-01-27,"chlorophyll-a",11.9893387239017
"GLM-AED",2022-01-04,2022-01-28,"chlorophyll-a",12.5188745767864
"GLM-AED",2022-01-04,2022-01-29,"chlorophyll-a",12.292882937784
"GLM-AED",2022-01-04,2022-01-30,"chlorophyll-a",13.0708711052385
"GLM-AED",2022-01-04,2022-01-31,"chlorophyll-a",13.4930532426284
"GLM-AED",2022-01-04,2022-02-01,"chlorophyll-a",13.9080007925134
"GLM-AED",2022-01-04,2022-02-02,"chlorophyll-a",14.5450988176081
"GLM-AED",2022-01-04,2022-02-03,"chlorophyll-a",14.6632427447969
"GLM-AED",2022-01-04,2022-02-04,"chlorophyll-a",14.2206349217286
"GLM-AED",2022-01-04,2022-02-05,"chlorophyll-a",14.3430056158511
"GLM-AED",2022-01-04,2022-02-06,"chlorophyll-a",15.1280424285514
"GLM-AED",2022-01-04,2022-02-07,"chlorophyll-a",15.5927596237076
"GLM-AED",2022-01-04,2022-02-08,"chlorophyll-a",15.9968587933987
"GLM-AED",2022-01-05,2022-01-05,"chlorophyll-a",10.0812587062937
"GLM-AED",2022-01-05,2022-01-06,"chlorophyll-a",9.92276132890025
"GLM-AED",2022-01-05,2022-01-07,"chlorophyll-a",9.86012244112621
"GLM-AED",2022-01-05,2022-01-08,"chlorophyll-a",9.89444737510305
"GLM-AED",2022-01-05,2022-01-09,"chlorophyll-a",9.91294289919702
"GLM-AED",2022-01-05,2022-01-10,"chlorophyll-a",9.71262125035697
"GLM-AED",2022-01-05,2022-01-11,"chlorophyll-a",9.76475810368449
"GLM-AED",2022-01-05,2022-01-12,"chlorophyll-a",10.0933377806501
"GLM-AED",2022-01-05,2022-01-13,"chlorophyll-a",9.90592571584055
"GLM-AED",2022-01-05,2022-01-14,"chlorophyll-a",9.91083063304814
"GLM-AED",2022-01-05,2022-01-15,"chlorophyll-a",10.0119597329985
"GLM-AED",2022-01-05,2022-01-16,"chlorophyll-a",10.2253478608323
"GLM-AED",2022-01-05,2022-01-17,"chlorophyll-a",9.65122655347898
"GLM-AED",2022-01-05,2022-01-18,"chlorophyll-a",9.70243175868425
"GLM-AED",2022-01-05,2022-01-19,"chlorophyll-a",10.1149889166398
"GLM-AED",2022-01-05,2022-01-20,"chlorophyll-a",9.6735668703113
"GLM-AED",2022-01-05,2022-01-21,"chlorophyll-a",9.69985441305007
"GLM-AED",2022-01-05,2022-01-22,"chlorophyll-a",10.3518667786678
"GLM-AED",2022-01-05,2022-01-23,"chlorophyll-a",10.2312094564079
"GLM-AED",2022-01-05,2022-01-24,"chlorophyll-a",10.5304439005174
"GLM-AED",2022-01-05,2022-01-25,"chlorophyll-a",10.9503882864996
"GLM-AED",2022-01-05,2022-01-26,"chlorophyll-a",10.960831142992
"GLM-AED",2022-01-05,2022-01-27,"chlorophyll-a",11.6456713742127
"GLM-AED",2022-01-05,2022-01-28,"chlorophyll-a",12.0612792044029
"GLM-AED",2022-01-05,2022-01-29,"chlorophyll-a",11.8896467327399
"GLM-AED",2022-01-05,2022-01-30,"chlorophyll-a",12.6552763980016
"GLM-AED",2022-01-05,2022-01-31,"chlorophyll-a",13.1397448699066
"GLM-AED",2022-01-05,2022-02-01,"chlorophyll-a",13.9399422125195
"GLM-AED",2022-01-05,2022-02-02,"chlorophyll-a",14.0973222784166
"GLM-AED",2022-01-05,2022-02-03,"chlorophyll-a",14.1864206831821
"GLM-AED",2022-01-05,2022-02-04,"chlorophyll-a",13.7707320459876
"GLM-AED",2022-01-05,2022-02-05,"chlorophyll-a",13.9045063409201
"GLM-AED",2022-01-05,2022-02-06,"chlorophyll-a",14.7020156470275
"GLM-AED",2022-01-05,2022-02-07,"chlorophyll-a",15.196161455798
"GLM-AED",2022-01-05,2022-02-08,"chlorophyll-a",15.6185240459756
"GLM-AED",2022-01-05,2022-02-09,"chlorophyll-a",16.3049989733889
"GLM-AED",2022-01-06,2022-01-06,"chlorophyll-a",10.7990277986111
"GLM-AED",2022-01-06,2022-01-07,"chlorophyll-a",10.7126649668015
"GLM-AED",2022-01-06,2022-01-08,"chlorophyll-a",10.7407031479858
"GLM-AED",2022-01-06,2022-01-09,"chlorophyll-a",10.7511417422702
"GLM-AED",2022-01-06,2022-01-10,"chlorophyll-a",10.5258206746614
"GLM-AED",2022-01-06,2022-01-11,"chlorophyll-a",10.5735684212458
"GLM-AED",2022-01-06,2022-01-12,"chlorophyll-a",10.9200749594189
"GLM-AED",2022-01-06,2022-01-13,"chlorophyll-a",10.6995178357674
"GLM-AED",2022-01-06,2022-01-14,"chlorophyll-a",10.6891049907503
"GLM-AED",2022-01-06,2022-01-15,"chlorophyll-a",10.7919989825553
"GLM-AED",2022-01-06,2022-01-16,"chlorophyll-a",11.0341795203818
"GLM-AED",2022-01-06,2022-01-17,"chlorophyll-a",11.0515086461816
"GLM-AED",2022-01-06,2022-01-18,"chlorophyll-a",10.339813166111
"GLM-AED",2022-01-06,2022-01-19,"chlorophyll-a",10.7968853782948
"GLM-AED",2022-01-06,2022-01-20,"chlorophyll-a",10.6465222881554
"GLM-AED",2022-01-06,2022-01-21,"chlorophyll-a",10.3987783862831
"GLM-AED",2022-01-06,2022-01-22,"chlorophyll-a",11.0759998661805
"GLM-AED",2022-01-06,2022-01-23,"chlorophyll-a",11.3249588966376
"GLM-AED",2022-01-06,2022-01-24,"chlorophyll-a",11.1708461105384
"GLM-AED",2022-01-06,2022-01-25,"chlorophyll-a",11.7168323376039
"GLM-AED",2022-01-06,2022-01-26,"chlorophyll-a",11.645275769461
"GLM-AED",2022-01-06,2022-01-27,"chlorophyll-a",12.2949511237515
"GLM-AED",2022-01-06,2022-01-28,"chlorophyll-a",12.6841797740424
"GLM-AED",2022-01-06,2022-01-29,"chlorophyll-a",12.5496722780913
"GLM-AED",2022-01-06,2022-01-30,"chlorophyll-a",13.3301865411191
"GLM-AED",2022-01-06,2022-01-31,"chlorophyll-a",13.9709115471984
"GLM-AED",2022-01-06,2022-02-01,"chlorophyll-a",14.5493169414037
"GLM-AED",2022-01-06,2022-02-02,"chlorophyll-a",14.6667719378506
"GLM-AED",2022-01-06,2022-02-03,"chlorophyll-a",14.7132030323528
"GLM-AED",2022-01-06,2022-02-04,"chlorophyll-a",14.2537668811361
"GLM-AED",2022-01-06,2022-02-05,"chlorophyll-a",14.3482614658404
"GLM-AED",2022-01-06,2022-02-06,"chlorophyll-a",15.0928455909188
"GLM-AED",2022-01-06,2022-02-07,"chlorophyll-a",15.5166877401653
"GLM-AED",2022-01-06,2022-02-08,"chlorophyll-a",15.8834944576614
"GLM-AED",2022-01-06,2022-02-09,"chlorophyll-a",16.4563683105753
"GLM-AED",2022-01-06,2022-02-10,"chlorophyll-a",16.9513254122491
"GLM-AED",2022-01-07,2022-01-07,"chlorophyll-a",10.6395833333333
"GLM-AED",2022-01-07,2022-01-08,"chlorophyll-a",10.6556963757374
"GLM-AED",2022-01-07,2022-01-09,"chlorophyll-a",10.6668310819499
"GLM-AED",2022-01-07,2022-01-10,"chlorophyll-a",10.4441518697458
"GLM-AED",2022-01-07,2022-01-11,"chlorophyll-a",10.4914306048794
"GLM-AED",2022-01-07,2022-01-12,"chlorophyll-a",10.8363444098168
"GLM-AED",2022-01-07,2022-01-13,"chlorophyll-a",10.616319348042
"GLM-AED",2022-01-07,2022-01-14,"chlorophyll-a",10.6033135268389
"GLM-AED",2022-01-07,2022-01-15,"chlorophyll-a",10.7047100694388
"GLM-AED",2022-01-07,2022-01-16,"chlorophyll-a",11.0666478991972
"GLM-AED",2022-01-07,2022-01-17,"chlorophyll-a",10.9526131544873
"GLM-AED",2022-01-07,2022-01-18,"chlorophyll-a",10.2804174268768
"GLM-AED",2022-01-07,2022-01-19,"chlorophyll-a",10.7095691806214
"GLM-AED",2022-01-07,2022-01-20,"chlorophyll-a",10.5141313080542
"GLM-AED",2022-01-07,2022-01-21,"chlorophyll-a",10.3216871319712
"GLM-AED",2022-01-07,2022-01-22,"chlorophyll-a",10.9817495618904
"GLM-AED",2022-01-07,2022-01-23,"chlorophyll-a",11.2553079585876
"GLM-AED",2022-01-07,2022-01-24,"chlorophyll-a",11.121265499635
"GLM-AED",2022-01-07,2022-01-25,"chlorophyll-a",11.6913239337077
"GLM-AED",2022-01-07,2022-01-26,"chlorophyll-a",11.5722016990005
"GLM-AED",2022-01-07,2022-01-27,"chlorophyll-a",12.2354413148226
"GLM-AED",2022-01-07,2022-01-28,"chlorophyll-a",12.7405819424154
"GLM-AED",2022-01-07,2022-01-29,"chlorophyll-a",12.4842386559747
"GLM-AED",2022-01-07,2022-01-30,"chlorophyll-a",13.2635168063753
"GLM-AED",2022-01-07,2022-01-31,"chlorophyll-a",13.8327603549644
"GLM-AED",2022-01-07,2022-02-01,"chlorophyll-a",14.5840110133396
"GLM-AED",2022-01-07,2022-02-02,"chlorophyll-a",15.5687951487428
"GLM-AED",2022-01-07,2022-02-03,"chlorophyll-a",14.6416708097213
"GLM-AED",2022-01-07,2022-02-04,"chlorophyll-a",14.1920194404441
"GLM-AED",2022-01-07,2022-02-05,"chlorophyll-a",14.2969846368698
"GLM-AED",2022-01-07,2022-02-06,"chlorophyll-a",15.0375383680108
"GLM-AED",2022-01-07,2022-02-07,"chlorophyll-a",15.485645334443
"GLM-AED",2022-01-07,2022-02-08,"chlorophyll-a",15.843202662514
"GLM-AED",2022-01-07,2022-02-09,"chlorophyll-a",16.4454575109374
"GLM-AED",2022-01-07,2022-02-10,"chlorophyll-a",16.9390159069909
"GLM-AED",2022-01-07,2022-02-11,"chlorophyll-a",17.4188639216723
"GLM-AED",2022-01-08,2022-01-08,"chlorophyll-a",11.7771527916667
"GLM-AED",2022-01-08,2022-01-09,"chlorophyll-a",11.9859895051559
"GLM-AED",2022-01-08,2022-01-10,"chlorophyll-a",11.7335218930758
"GLM-AED",2022-01-08,2022-01-11,"chlorophyll-a",11.7790137474936
"GLM-AED",2022-01-08,2022-01-12,"chlorophyll-a",12.1694264182837
"GLM-AED",2022-01-08,2022-01-13,"chlorophyll-a",11.9184566297834
"GLM-AED",2022-01-08,2022-01-14,"chlorophyll-a",11.9045386536372
"GLM-AED",2022-01-08,2022-01-15,"chlorophyll-a",12.0052257710722
"GLM-AED",2022-01-08,2022-01-16,"chlorophyll-a",12.205276076129
"GLM-AED",2022-01-08,2022-01-17,"chlorophyll-a",11.625939429174
"GLM-AED",2022-01-08,2022-01-18,"chlorophyll-a",11.5508167265061
"GLM-AED",2022-01-08,2022-01-19,"chlorophyll-a",12.018396849372
"GLM-AED",2022-01-08,2022-01-20,"chlorophyll-a",11.7349608351375
"GLM-AED",2022-01-08,2022-01-21,"chlorophyll-a",11.5227760981363
"GLM-AED",2022-01-08,2022-01-22,"chlorophyll-a",12.2473757074846
"GLM-AED",2022-01-08,2022-01-23,"chlorophyll-a",12.3867295995699
"GLM-AED",2022-01-08,2022-01-24,"chlorophyll-a",12.329104710041
"GLM-AED",2022-01-08,2022-01-25,"chlorophyll-a",12.9001261577529
"GLM-AED",2022-01-08,2022-01-26,"chlorophyll-a",12.7994963453176
"GLM-AED",2022-01-08,2022-01-27,"chlorophyll-a",13.4610214551594
"GLM-AED",2022-01-08,2022-01-28,"chlorophyll-a",13.8641736551035
"GLM-AED",2022-01-08,2022-01-29,"chlorophyll-a",13.6809866102763
"GLM-AED",2022-01-08,2022-01-30,"chlorophyll-a",14.4405478390488
"GLM-AED",2022-01-08,2022-01-31,"chlorophyll-a",15.3726503187264
"GLM-AED",2022-01-08,2022-02-01,"chlorophyll-a",15.2024329265934
"GLM-AED",2022-01-08,2022-02-02,"chlorophyll-a",15.6926008529941
"GLM-AED",2022-01-08,2022-02-03,"chlorophyll-a",15.659275788446
"GLM-AED",2022-01-08,2022-02-04,"chlorophyll-a",15.150894328886
"GLM-AED",2022-01-08,2022-02-05,"chlorophyll-a",15.189236778633
"GLM-AED",2022-01-08,2022-02-06,"chlorophyll-a",15.8441792543333
"GLM-AED",2022-01-08,2022-02-07,"chlorophyll-a",16.1395727833027
"GLM-AED",2022-01-08,2022-02-08,"chlorophyll-a",16.3808046461289
"GLM-AED",2022-01-08,2022-02-09,"chlorophyll-a",16.7888103071026
"GLM-AED",2022-01-08,2022-02-10,"chlorophyll-a",17.0844022067636
"GLM-AED",2022-01-08,2022-02-11,"chlorophyll-a",17.3246024561813
"GLM-AED",2022-01-08,2022-02-12,"chlorophyll-a",17.4130662894218
"GLM-AED",2022-01-09,2022-01-09,"chlorophyll-a",11.8284027777778
"GLM-AED",2022-01-09,2022-01-10,"chlorophyll-a",11.74427343389
"GLM-AED",2022-01-09,2022-01-11,"chlorophyll-a",11.8060727925915
"GLM-AED",2022-01-09,2022-01-12,"chlorophyll-a",12.2055221260803
"GLM-AED",2022-01-09,2022-01-13,"chlorophyll-a",11.9650717863697
"GLM-AED",2022-01-09,2022-01-14,"chlorophyll-a",11.9611773292141
"GLM-AED",2022-01-09,2022-01-15,"chlorophyll-a",12.0736497571675
"GLM-AED",2022-01-09,2022-01-16,"chlorophyll-a",12.4347494752752
"GLM-AED",2022-01-09,2022-01-17,"chlorophyll-a",12.367513014297
"GLM-AED",2022-01-09,2022-01-18,"chlorophyll-a",11.5920278309724
"GLM-AED",2022-01-09,2022-01-19,"chlorophyll-a",12.0867815507771
"GLM-AED",2022-01-09,2022-01-20,"chlorophyll-a",11.992349375809
"GLM-AED",2022-01-09,2022-01-21,"chlorophyll-a",11.639341177473
"GLM-AED",2022-01-09,2022-01-22,"chlorophyll-a",12.4212905753181
"GLM-AED",2022-01-09,2022-01-23,"chlorophyll-a",12.6836840102872
"GLM-AED",2022-01-09,2022-01-24,"chlorophyll-a",12.5020819231751
"GLM-AED",2022-01-09,2022-01-25,"chlorophyll-a",12.9643197947492
"GLM-AED",2022-01-09,2022-01-26,"chlorophyll-a",12.9990406282661
"GLM-AED",2022-01-09,2022-01-27,"chlorophyll-a",13.6777817988496
"GLM-AED",2022-01-09,2022-01-28,"chlorophyll-a",14.1107610907189
"GLM-AED",2022-01-09,2022-01-29,"chlorophyll-a",13.9168373691764
"GLM-AED",2022-01-09,2022-01-30,"chlorophyll-a",14.7337776185616
"GLM-AED",2022-01-09,2022-01-31,"chlorophyll-a",15.2756433573254
"GLM-AED",2022-01-09,2022-02-01,"chlorophyll-a",15.8356240089521
"GLM-AED",2022-01-09,2022-02-02,"chlorophyll-a",15.9421385332025
"GLM-AED",2022-01-09,2022-02-03,"chlorophyll-a",15.9473859701183
"GLM-AED",2022-01-09,2022-02-04,"chlorophyll-a",15.4147921072378
"GLM-AED",2022-01-09,2022-02-05,"chlorophyll-a",15.451175561222
"GLM-AED",2022-01-09,2022-02-06,"chlorophyll-a",16.090796862226
"GLM-AED",2022-01-09,2022-02-07,"chlorophyll-a",16.3579538640114
"GLM-AED",2022-01-09,2022-02-08,"chlorophyll-a",16.5732081271002
"GLM-AED",2022-01-09,2022-02-09,"chlorophyll-a",16.941844437642
"GLM-AED",2022-01-09,2022-02-10,"chlorophyll-a",17.1820461670165
"GLM-AED",2022-01-09,2022-02-11,"chlorophyll-a",17.3505791104597
"GLM-AED",2022-01-09,2022-02-12,"chlorophyll-a",17.390103958313
"GLM-AED",2022-01-09,2022-02-13,"chlorophyll-a",17.3469942672969
"GLM-AED",2022-01-10,2022-01-10,"chlorophyll-a",12.8497222152778
"GLM-AED",2022-01-10,2022-01-11,"chlorophyll-a",13.0200903019581
"GLM-AED",2022-01-10,2022-01-12,"chlorophyll-a",13.4634511416868
"GLM-AED",2022-01-10,2022-01-13,"chlorophyll-a",13.1926867463027
"GLM-AED",2022-01-10,2022-01-14,"chlorophyll-a",13.1798049686856
"GLM-AED",2022-01-10,2022-01-15,"chlorophyll-a",13.3060369061151
"GLM-AED",2022-01-10,2022-01-16,"chlorophyll-a",13.6058015150361
"GLM-AED",2022-01-10,2022-01-17,"chlorophyll-a",13.6128320728859
"GLM-AED",2022-01-10,2022-01-18,"chlorophyll-a",12.7471898243956
"GLM-AED",2022-01-10,2022-01-19,"chlorophyll-a",13.3146555182332
"GLM-AED",2022-01-10,2022-01-20,"chlorophyll-a",12.787536908866
"GLM-AED",2022-01-10,2022-01-21,"chlorophyll-a",12.7661656778458
"GLM-AED",2022-01-10,2022-01-22,"chlorophyll-a",13.5832982549778
"GLM-AED",2022-01-10,2022-01-23,"chlorophyll-a",13.6968106079248
"GLM-AED",2022-01-10,2022-01-24,"chlorophyll-a",13.629528520492
"GLM-AED",2022-01-10,2022-01-25,"chlorophyll-a",14.1771721302407
"GLM-AED",2022-01-10,2022-01-26,"chlorophyll-a",14.1056974362494
"GLM-AED",2022-01-10,2022-01-27,"chlorophyll-a",14.7888978196189
"GLM-AED",2022-01-10,2022-01-28,"chlorophyll-a",15.2067556784491
"GLM-AED",2022-01-10,2022-01-29,"chlorophyll-a",14.9650034509205
"GLM-AED",2022-01-10,2022-01-30,"chlorophyll-a",15.7662508915872
"GLM-AED",2022-01-10,2022-01-31,"chlorophyll-a",16.2240865866691
"GLM-AED",2022-01-10,2022-02-01,"chlorophyll-a",16.6526702434727
"GLM-AED",2022-01-10,2022-02-02,"chlorophyll-a",16.801973832007
"GLM-AED",2022-01-10,2022-02-03,"chlorophyll-a",16.6922096638593
